ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
18 4 11.6882 33.1783 28.9448 0.193954 -0.626196 -1.17592
19 1 12.3671 32.5479 28.6758 -0.506641 1.3931 -0.7678
20 2 12.903 33.4115 28.8139 0.821129 -0.0971822 0.642653
11 1 11.4629 32.6149 26.3454 0.218816 -1.60277 1.80773
10 1 11.6928 32.2356 25.5144 -0.903743 0.724056 -0.114804
14 1 10.6617 33.1129 27.2385 1.18817 0.0426856 1.05035
13 2 10.4731 32.1996 27.0754 1.42829 -0.495696 -0.901106
16 2 10.2957 32.5923 28.021 -0.0923417 0.502011 -1.60865
17 3 11.2169 32.5953 28.4012 -1.59376 -0.0297711 -1.93734
15 1 9.83101 33.3254 27.6255 0.306325 -0.126422 0.221841
12 2 11.4186 32.2702 27.2299 1.06319 -0.352773 -0.290161
4 4 14.0831 33.4806 24.9672 -0.687001 0.552402 0.570598
6 2 13.7956 33.144 23.9063 -0.981327 -0.871556 0.909436
1 1 13.3476 33.1974 26.0122 -0.13082 -0.294472 -2.64046
3 4 13.5029 32.6711 24.9433 -0.626486 0.0649738 -1.13281
2 2 13.563 32.2668 25.77 0.795052 0.0483423 0.147008
5 1 14.5434 32.8412 24.4556 0.144422 -0.844003 0.735782
8 3 12.3143 32.5431 24.5352 -2.33476 1.41264 1.56474
7 3 12.9323 32.5626 23.8673 0.882261 0.301662 1.36559
9 2 12.5105 32.8007 25.4411 0.815263 0.298965 1.55331
ITEM: TIMESTEP
7000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
11 1 12.3073 32.6269 27.1411 0.835359 0.561308 -0.003359
14 1 11.3979 32.0342 27.1501 -0.278651 -1.25741 0.475781
13 2 11.7165 31.2541 26.6513 -0.491995 0.0316909 -0.86325
16 2 10.6766 32.8525 27.6644 1.65819 -0.0720509 0.742229
17 3 11.5241 33.3271 27.7103 0.137328 0.774178 0.237146
15 1 10.7238 32.5627 26.7495 0.919882 -0.42385 -1.41243
12 2 12.3052 31.656 27.3215 -0.770887 0.749933 -0.811887
18 4 12.1678 33.8809 28.168 -0.226808 1.65426 0.0220777
19 1 12.8258 33.9681 27.4234 -1.00505 -1.446 0.728263
20 2 13.4565 33.8911 28.1236 0.860586 1.34665 0.246788
10 1 12.183 32.593 26.1721 1.33728 -0.521441 -0.129661
4 4 12.7992 32.6306 24.5856 0.255756 -0.953295 1.1999
6 2 12.6691 33.8961 25.2186 -1.32165 0.020694 0.410895
1 1 13.1407 32.0307 26.8422 -0.398466 -1.23261 -1.50739
3 4 12.4526 31.9421 25.1767 0.11536 -0.574413 -0.042959
2 2 13.0323 31.8759 25.9168 -0.612899 -0.345804 1.53561
